codigo,observacoes,temperatura_min_c,temperatura_max_c,primeiro_datetime,ultimo_datetime,ano
A712,8783,1.4,39.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A713,8704,2.4,35.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A714,8783,3.0,34.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A715,8295,-2.2,35.5,2016-01-01 00:00:00,2016-12-16 08:00:00,2016
A716,8775,1.5,38.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A718,8426,-1.6,37.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A725,8769,5.6,35.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A726,6477,7.7,36.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A727,8784,5.4,38.6,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A728,8783,2.5,36.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A729,8782,4.4,38.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A733,7991,8.9,38.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A734,8781,3.0,39.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A735,8783,2.8,38.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A736,8784,2.2,37.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A737,8782,3.5,38.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A738,8783,4.1,36.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A739,8783,4.2,37.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A740,8783,-0.8,34.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A741,8783,5.5,38.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A746,8779,-3.2,35.3,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A747,8761,0.9,37.6,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A748,8783,3.4,39.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A753,8781,1.1,38.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A755,7808,6.5,35.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A762,1277,15.1,36.7,2016-11-08 19:00:00,2016-12-31 23:00:00,2016
A764,1468,13.9,35.4,2016-10-31 20:00:00,2016-12-31 23:00:00,2016
A807,8500,5.3,33.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A818,8584,-0.8,33.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A819,7533,-2.4,32.4,2016-01-01 14:00:00,2016-12-31 23:00:00,2016
A820,8782,1.6,37.6,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A821,8783,-0.4,36.3,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A822,8624,1.7,36.7,2016-01-01 12:00:00,2016-12-31 23:00:00,2016
A823,7097,-1.6,29.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A824,5932,4.0,36.8,2016-01-30 18:00:00,2016-12-31 12:00:00,2016
A835,8075,5.1,36.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A842,6592,6.0,38.4,2016-01-02 17:00:00,2016-12-31 23:00:00,2016
A843,7781,0.3,34.6,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A846,8603,-0.5,37.1,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A847,4721,7.2,35.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A849,8783,2.6,37.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A850,8677,3.8,37.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A855,8505,0.9,36.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A869,7292,4.3,37.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A871,8783,4.1,34.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A872,8770,1.3,30.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A873,8784,4.4,39.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A874,8598,-5.1,33.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A875,7612,-6.4,32.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A876,8779,-1.8,32.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
B803,3576,5.4,35.6,2016-08-05 00:00:00,2016-12-31 23:00:00,2016
B804,3501,0.7,33.4,2016-08-08 00:00:00,2016-12-31 23:00:00,2016
B806,5116,-2.4,32.2,2016-06-01 19:00:00,2016-12-31 23:00:00,2016
A801,8641,5.0,38.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A802,6883,4.6,35.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A803,8783,0.9,36.6,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A804,3556,3.7,33.9,2016-08-05 19:00:00,2016-12-31 23:00:00,2016
A805,5014,0.6,34.6,2016-03-16 14:00:00,2016-12-31 23:00:00,2016
A808,8416,3.5,34.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A809,6158,3.4,38.6,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A810,7336,0.6,36.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A811,8782,1.4,34.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A812,8726,0.7,34.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A813,7865,2.3,37.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A826,8784,-0.1,38.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A827,6636,2.5,36.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A828,7592,-0.3,32.6,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A829,6299,-0.3,29.0,2016-02-15 22:00:00,2016-12-31 23:00:00,2016
A830,6041,2.4,37.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A831,8783,-2.6,37.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A832,6590,0.4,37.1,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A833,8783,1.0,35.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A834,7347,5.3,35.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A836,8271,1.1,34.9,2016-01-01 00:00:00,2016-12-10 15:00:00,2016
A837,8637,0.5,34.0,2016-01-01 00:00:00,2016-12-30 16:00:00,2016
A838,8681,3.3,37.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A839,8771,-1.4,33.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A840,8694,-0.3,34.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A844,8687,-2.0,32.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A852,7635,1.9,37.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A853,8782,-0.4,34.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A854,8783,-0.8,35.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A856,7886,1.2,33.3,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A878,8497,5.3,36.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A879,8771,-0.1,31.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A880,7722,-2.7,30.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A881,5728,4.0,35.6,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A882,7875,2.5,36.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A883,8783,-0.2,35.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A884,8735,1.4,39.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A886,3415,2.8,34.6,2016-08-11 16:00:00,2016-12-31 23:00:00,2016
A889,6466,0.5,35.8,2016-04-06 14:00:00,2016-12-31 23:00:00,2016
A894,6416,-4.1,34.1,2016-04-08 14:00:00,2016-12-31 23:00:00,2016
A897,876,7.4,30.5,2016-11-25 12:00:00,2016-12-31 23:00:00,2016
A899,8783,3.1,35.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A806,8775,3.8,37.3,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A814,8697,-0.5,38.1,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A815,8784,-5.0,27.3,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A816,8038,-0.1,31.3,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A817,7601,6.4,39.6,2016-01-01 00:00:00,2016-12-29 17:00:00,2016
A841,6440,-2.2,33.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A845,8780,-5.0,24.4,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A848,8783,0.8,31.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A851,8783,-0.4,36.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A857,8257,1.5,33.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A858,8489,0.1,32.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A859,8687,-1.4,32.0,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A860,8783,-3.2,31.9,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A861,8777,-2.7,34.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A862,8525,-2.5,33.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A863,8446,-1.4,35.7,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A864,8779,-3.6,33.2,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A865,8780,-2.6,31.1,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A866,7615,5.3,30.5,2016-02-18 17:00:00,2016-12-31 23:00:00,2016
A867,8768,2.2,34.8,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A868,8480,2.8,38.5,2016-01-01 00:00:00,2016-12-31 23:00:00,2016
A870,5072,-2.7,32.3,2016-06-03 15:00:00,2016-12-31 23:00:00,2016
A001,8760,10.4,35.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A042,3851,10.6,36.0,2017-07-19 19:00:00,2017-12-31 23:00:00,2017
A045,8478,6.6,37.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A046,8429,8.7,36.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A047,7653,9.0,36.1,2017-02-09 19:00:00,2017-12-31 23:00:00,2017
A002,8760,8.9,38.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A003,8759,8.3,37.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A011,7298,8.1,40.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A012,8645,9.9,36.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A013,8758,12.1,41.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A014,8063,14.1,41.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A015,8677,9.9,38.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A016,8162,6.1,39.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A017,8077,13.9,38.2,2017-01-01 13:00:00,2017-12-31 23:00:00,2017
A022,8411,14.0,38.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A023,8236,8.5,38.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A024,8752,10.7,34.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A025,8759,5.7,38.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A026,5442,4.5,34.7,2017-01-01 00:00:00,2017-08-15 20:00:00,2017
A027,7677,8.8,39.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A028,8760,10.6,39.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A029,2960,16.0,39.3,2017-08-26 00:00:00,2017-12-31 23:00:00,2017
A031,4246,15.2,41.2,2017-07-01 00:00:00,2017-12-31 23:00:00,2017
A032,7367,17.1,40.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A033,7776,8.7,38.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A034,8760,10.7,36.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A035,8459,10.1,39.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A036,8759,9.0,35.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A037,8657,9.2,37.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A702,8740,5.5,38.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A703,8760,0.2,35.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A704,6818,6.7,40.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A709,6101,5.1,38.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A710,7826,5.3,39.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A717,8760,1.2,40.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A719,7125,8.1,41.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A720,8404,3.8,40.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A721,8757,0.9,38.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A722,8112,3.7,40.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A723,8728,5.9,41.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A724,6070,9.4,38.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A730,6038,7.7,36.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A731,8056,2.8,39.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A732,8400,3.5,37.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A742,8639,5.5,40.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A743,8759,-0.4,38.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A749,8760,1.0,38.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A750,8667,0.1,38.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A751,8255,0.1,37.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A752,8758,1.8,37.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A754,5988,4.5,38.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A756,6812,1.5,40.4,2017-01-01 00:00:00,2017-10-12 22:00:00,2017
A757,8759,-1.6,39.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A758,8640,0.0,38.8,2017-01-01 00:00:00,2017-12-31 22:00:00,2017
A759,8760,6.0,44.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A760,8500,6.0,37.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A761,8125,6.4,38.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A901,7489,9.1,39.8,2017-01-01 00:00:00,2017-12-31 21:00:00,2017
A902,7232,6.5,38.2,2017-01-01 00:00:00,2017-11-02 09:00:00,2017
A903,8345,8.4,38.9,2017-01-01 00:00:00,2017-12-31 10:00:00,2017
A904,8760,10.2,39.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A905,7993,9.4,37.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A906,8760,13.2,39.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A907,8760,6.7,41.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A908,8759,11.3,40.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A909,7025,6.6,38.4,2017-01-01 11:00:00,2017-12-31 23:00:00,2017
A910,7438,13.9,38.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A911,1727,19.0,35.1,2017-10-20 00:00:00,2017-12-31 23:00:00,2017
A912,7586,7.5,36.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A913,6813,13.2,35.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A914,6187,10.0,39.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A915,2751,15.5,37.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A916,6490,15.5,39.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A917,6403,13.6,38.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A919,8760,12.2,37.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A920,8760,10.2,37.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A921,5731,19.2,40.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A922,7274,10.7,40.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A923,1549,19.7,36.9,2017-10-26 00:00:00,2017-12-31 23:00:00,2017
A924,5035,16.0,37.3,2017-01-01 00:00:00,2017-11-24 17:00:00,2017
A926,8721,11.8,38.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A927,7234,8.3,37.7,2017-01-01 00:00:00,2017-12-29 14:00:00,2017
A928,8760,8.3,38.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A929,6525,9.7,38.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A930,8760,11.8,41.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A931,6257,12.3,38.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A932,8751,10.0,41.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A933,8144,11.1,38.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A934,8760,6.6,36.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A935,8554,7.0,40.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A936,5345,15.6,39.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A937,8498,8.8,38.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A941,8760,8.1,39.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A303,8759,17.9,35.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A323,8755,16.8,40.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A327,8760,16.3,37.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A353,8743,16.0,37.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A355,7954,19.3,35.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A356,7196,18.8,34.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A371,2420,18.1,40.0,2017-09-20 00:00:00,2017-12-31 23:00:00,2017
A401,8753,19.9,35.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A402,7993,13.4,40.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A404,8760,11.6,37.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A405,7086,15.1,32.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A406,8759,16.1,35.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A407,7755,5.6,44.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A408,8760,15.5,37.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A410,7537,14.6,32.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A412,7945,14.5,37.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A413,7883,15.3,38.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A414,8760,9.3,34.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A415,6744,14.2,40.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A416,8760,11.5,39.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A418,8628,15.8,40.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A422,7159,20.3,31.4,2017-01-01 00:00:00,2017-11-18 13:00:00,2017
A423,8754,18.1,38.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A424,8760,13.5,35.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A425,7946,15.0,37.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A426,7925,16.1,37.8,2017-01-01 10:00:00,2017-12-31 23:00:00,2017
A427,7614,13.8,34.5,2017-01-03 14:00:00,2017-12-31 23:00:00,2017
A428,7487,15.6,37.6,2017-02-23 00:00:00,2017-12-31 23:00:00,2017
A429,7418,14.3,39.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A430,8760,10.0,32.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A431,5441,19.8,32.0,2017-02-16 15:00:00,2017-12-31 23:00:00,2017
A432,8324,13.6,38.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A433,8760,13.2,39.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A434,8760,15.8,35.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A435,8743,15.5,37.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A436,8694,16.4,39.2,2017-01-01 00:00:00,2017-12-31 14:00:00,2017
A437,6170,15.2,32.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A438,7379,18.4,32.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A439,7953,16.3,41.6,2017-01-01 00:00:00,2017-12-31 14:00:00,2017
A440,6140,12.5,38.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A441,8748,14.6,37.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A442,7715,15.2,37.6,2017-01-01 00:00:00,2017-12-31 14:00:00,2017
A443,8760,11.2,36.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A444,7078,13.4,33.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A445,8531,14.2,36.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A446,7949,11.5,37.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A447,8759,12.5,34.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A448,6939,17.3,38.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A449,4409,15.9,38.1,2017-01-01 00:00:00,2017-07-25 20:00:00,2017
A450,8412,14.3,39.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A452,6807,12.0,43.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A454,7727,13.4,38.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A455,8760,13.8,34.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A305,8747,21.7,34.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A306,8580,19.7,38.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A314,8049,16.7,30.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A315,4004,19.9,38.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A319,8384,19.5,38.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A324,8760,19.1,38.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A325,8759,19.0,37.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A332,8760,19.2,38.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A339,7819,20.6,38.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A342,8759,19.3,39.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A347,7140,16.8,37.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A358,7740,22.3,39.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A359,7748,22.3,38.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A360,8760,20.7,36.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A203,7893,22.1,34.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A204,8760,13.4,40.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A205,8759,16.9,41.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A206,5732,22.1,39.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A207,8111,18.8,38.8,2017-01-01 00:00:00,2017-12-05 03:00:00,2017
A217,7144,23.0,33.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A218,6951,22.2,32.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A219,8760,22.2,41.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A220,8759,17.9,40.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A221,8613,16.5,43.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A222,8372,15.3,41.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A223,8760,14.7,40.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A224,7637,13.2,39.8,2017-02-16 19:00:00,2017-12-31 23:00:00,2017
A225,8760,17.2,40.0,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A237,8574,15.3,39.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A238,8760,16.3,44.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
S108,303,22.6,33.1,2017-02-03 00:00:00,2017-02-15 18:00:00,2017
A310,8096,16.6,31.5,2017-01-01 00:00:00,2017-12-31 13:00:00,2017
A313,8749,17.4,39.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A320,8072,20.0,32.8,2017-01-01 00:00:00,2017-12-30 17:00:00,2017
A321,8760,19.2,39.4,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A333,8760,15.9,38.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A334,8490,15.2,36.4,2017-01-01 00:00:00,2017-12-31 19:00:00,2017
A348,8759,15.4,36.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A352,7814,19.3,33.1,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A373,1398,22.7,38.6,2017-11-03 18:00:00,2017-12-31 23:00:00,2017
A301,8222,18.2,34.0,2017-01-01 00:00:00,2017-12-21 07:00:00,2017
A307,8760,17.7,39.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A309,8760,14.9,36.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A322,8265,14.2,33.4,2017-01-01 00:00:00,2017-12-31 16:00:00,2017
A328,8725,16.5,35.4,2017-01-01 00:00:00,2017-12-30 22:00:00,2017
A329,8712,16.4,39.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A341,8051,14.2,35.6,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A349,8068,15.9,39.3,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A350,8760,16.2,37.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A351,7010,15.2,39.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A357,5404,18.0,35.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A366,7921,16.4,38.3,2017-01-01 00:00:00,2017-12-31 22:00:00,2017
A370,2054,20.8,39.4,2017-09-15 13:00:00,2017-12-31 23:00:00,2017
A308,8311,19.8,41.8,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A311,8760,21.1,41.7,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A312,8760,17.2,39.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A326,8760,17.3,40.2,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A330,7574,19.0,39.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A331,7988,20.7,40.5,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
A335,5086,21.3,41.9,2017-01-01 00:00:00,2017-12-31 23:00:00,2017
